dispute_id,reason_code,reason_code_label,card_network,dispute_amount,currency,transaction_date,days_to_dispute,product_category,shipping_method,delivery_confirmed,has_delivery_proof,ip_geolocation_match,avs_cvv_match,customer_account_age_days,customer_prior_disputes,customer_prior_orders,has_customer_correspondence,has_3ds_authentication,evidence_needed,outcome
DSP-001296,13.3,Not as Described,Visa,289.1,INR,2026-08-29,5,toys,pickup,True,True,True,both_match,221,0,9,True,True,"['product_description', 'customer_comms', 'return_policy']",merchant_won
DSP-003758,13.1,Merchandise Not Received,Visa,1430.96,INR,2026-08-29,20,fashion,standard,True,True,True,both_match,170,0,2,False,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-003043,4860,Credit Not Processed (MC),Mastercard,9968.53,INR,2026-08-29,4,sports,express,True,True,True,both_match,134,0,4,True,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-000081,10.5,Fraud - Counterfeit,Visa,894.92,INR,2026-08-29,42,sports,pickup,True,False,True,neither,52,1,2,False,False,"['emv_chip_data', 'pin_verification']",merchant_lost
DSP-004724,4855,Goods or Services Not Provided,Mastercard,163.11,INR,2026-08-29,22,electronics,same_day,True,True,True,both_match,27,0,8,False,False,"['shipping_confirmation', 'delivery_proof', 'signed_receipt']",merchant_won
DSP-003728,13.6,Credit Not Processed,Visa,347.31,INR,2026-08-29,5,sports,pickup,True,True,True,cvv_only,436,0,6,False,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-003049,4837,No Cardholder Authorization,Mastercard,566.63,INR,2026-08-29,52,electronics,express,True,False,False,neither,50,0,2,False,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_won
DSP-002403,4855,Goods or Services Not Provided,Mastercard,1080.62,INR,2026-08-29,4,toys,express,True,True,True,both_match,263,1,7,False,True,"['shipping_confirmation', 'delivery_proof', 'signed_receipt']",merchant_won
DSP-000828,4853,Cardholder Dispute - Defective,Mastercard,293.56,INR,2026-08-29,17,sports,express,True,True,True,both_match,209,0,6,False,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-003529,4837,No Cardholder Authorization,Mastercard,6980.42,INR,2026-08-29,2,beauty,express,True,False,True,avs_only,117,1,1,False,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_won
DSP-003405,10.4,Fraud - Card Absent,Visa,2556.88,INR,2026-08-29,11,beauty,express,True,False,True,cvv_only,110,1,1,False,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-000254,4853,Cardholder Dispute - Defective,Mastercard,1554.67,INR,2026-08-29,5,beauty,standard,True,True,True,both_match,84,0,8,False,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-004550,4863,Cardholder Does Not Recognize,Mastercard,527.96,INR,2026-08-29,13,automotive,pickup,False,False,False,neither,50,0,1,False,False,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_lost
DSP-001920,4855,Goods or Services Not Provided,Mastercard,11595.59,INR,2026-08-29,29,automotive,express,True,True,True,both_match,158,0,3,True,True,"['shipping_confirmation', 'delivery_proof', 'signed_receipt']",merchant_won
DSP-002519,4855,Goods or Services Not Provided,Mastercard,1823.71,INR,2026-08-29,40,fashion,pickup,True,True,True,both_match,160,0,2,False,False,"['shipping_confirmation', 'delivery_proof', 'signed_receipt']",merchant_won
DSP-000091,10.4,Fraud - Card Absent,Visa,376.28,INR,2026-08-29,45,grocery,standard,False,False,True,cvv_only,120,2,2,False,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-003508,13.1,Merchandise Not Received,Visa,1100.59,INR,2026-08-29,4,home,same_day,True,True,True,both_match,75,0,5,False,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-001237,13.3,Not as Described,Visa,4601.06,INR,2026-08-29,20,sports,express,True,False,True,both_match,207,0,6,False,False,"['product_description', 'customer_comms', 'return_policy']",merchant_lost
DSP-000447,10.4,Fraud - Card Absent,Visa,173.83,INR,2026-08-29,7,automotive,express,True,True,False,both_match,219,0,5,False,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-003499,13.3,Not as Described,Visa,870.52,INR,2026-08-29,2,sports,standard,True,True,True,avs_only,68,0,2,True,False,"['product_description', 'customer_comms', 'return_policy']",merchant_won
DSP-000573,13.6,Credit Not Processed,Visa,1509.1,INR,2026-08-29,4,automotive,same_day,True,True,False,both_match,30,0,7,False,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-001698,10.4,Fraud - Card Absent,Visa,2529.59,INR,2026-08-29,22,health,same_day,True,True,False,both_match,47,1,0,False,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_won
DSP-001860,13.6,Credit Not Processed,Visa,1922.42,INR,2026-08-29,4,automotive,express,True,False,False,both_match,229,0,4,False,False,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-001295,13.6,Credit Not Processed,Visa,349.65,INR,2026-08-29,24,books,express,False,False,True,avs_only,111,2,6,True,False,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-003251,4863,Cardholder Does Not Recognize,Mastercard,3400.02,INR,2026-08-29,22,sports,pickup,False,False,False,both_match,360,1,2,True,True,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_won
DSP-002084,4860,Credit Not Processed (MC),Mastercard,339.01,INR,2026-08-29,16,books,standard,True,True,True,both_match,337,0,4,False,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-000577,13.6,Credit Not Processed,Visa,4886.75,INR,2026-08-29,17,sports,same_day,True,True,True,avs_only,0,0,8,True,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-000299,13.3,Not as Described,Visa,304.59,INR,2026-08-29,48,books,pickup,True,True,True,both_match,75,0,5,True,True,"['product_description', 'customer_comms', 'return_policy']",merchant_won
DSP-004662,4863,Cardholder Does Not Recognize,Mastercard,15049.26,INR,2026-08-29,16,grocery,standard,False,False,True,neither,125,1,3,False,False,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_lost
DSP-002232,4837,No Cardholder Authorization,Mastercard,2256.33,INR,2026-08-29,11,beauty,express,True,True,False,both_match,84,1,2,False,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_won
DSP-003328,4837,No Cardholder Authorization,Mastercard,15559.51,INR,2026-08-29,25,beauty,standard,True,True,True,neither,70,0,2,False,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_won
DSP-000245,10.4,Fraud - Card Absent,Visa,701.2,INR,2026-08-29,62,books,same_day,False,False,False,neither,122,2,2,True,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-004284,4860,Credit Not Processed (MC),Mastercard,1148.34,INR,2026-08-29,1,sports,pickup,True,True,True,both_match,43,0,8,True,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-002000,4860,Credit Not Processed (MC),Mastercard,192.06,INR,2026-08-29,7,beauty,express,True,False,True,avs_only,263,1,5,True,False,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_lost
DSP-001735,10.5,Fraud - Counterfeit,Visa,3147.65,INR,2026-08-29,5,beauty,standard,False,False,True,neither,37,0,1,False,False,"['emv_chip_data', 'pin_verification']",merchant_lost
DSP-001768,13.1,Merchandise Not Received,Visa,3848.1,INR,2026-08-29,3,beauty,standard,True,False,True,both_match,321,0,8,False,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_lost
DSP-001689,4853,Cardholder Dispute - Defective,Mastercard,2242.35,INR,2026-08-29,34,fashion,pickup,True,True,True,cvv_only,305,0,9,False,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-002545,4855,Goods or Services Not Provided,Mastercard,3044.11,INR,2026-08-29,7,toys,standard,True,True,True,both_match,122,0,7,False,True,"['shipping_confirmation', 'delivery_proof', 'signed_receipt']",merchant_won
DSP-003805,4853,Cardholder Dispute - Defective,Mastercard,3221.11,INR,2026-08-29,9,toys,standard,True,False,True,both_match,37,0,8,False,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-000255,10.4,Fraud - Card Absent,Visa,5076.19,INR,2026-08-29,12,automotive,standard,True,False,False,neither,34,0,3,False,True,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-004184,13.1,Merchandise Not Received,Visa,567.35,INR,2026-08-29,14,books,pickup,True,False,True,both_match,494,0,6,False,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-000928,13.3,Not as Described,Visa,529.74,INR,2026-08-29,18,books,express,True,True,True,both_match,188,0,1,True,True,"['product_description', 'customer_comms', 'return_policy']",merchant_lost
DSP-002759,13.1,Merchandise Not Received,Visa,509.98,INR,2026-08-29,22,electronics,standard,True,True,True,both_match,241,0,11,True,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-000843,4853,Cardholder Dispute - Defective,Mastercard,970.68,INR,2026-08-29,16,toys,pickup,False,False,True,cvv_only,87,0,7,True,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_lost
DSP-002373,4855,Goods or Services Not Provided,Mastercard,881.49,INR,2026-08-29,7,sports,express,True,True,True,cvv_only,36,0,6,False,True,"['shipping_confirmation', 'delivery_proof', 'signed_receipt']",merchant_won
DSP-003262,4837,No Cardholder Authorization,Mastercard,2857.02,INR,2026-08-29,27,books,pickup,False,False,True,cvv_only,3,0,1,False,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_lost
DSP-000614,13.1,Merchandise Not Received,Visa,1310.24,INR,2026-08-29,6,electronics,same_day,True,False,False,avs_only,772,0,12,False,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-003491,4863,Cardholder Does Not Recognize,Mastercard,817.38,INR,2026-08-29,60,beauty,express,False,False,False,avs_only,25,0,4,False,True,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_lost
DSP-004215,4863,Cardholder Does Not Recognize,Mastercard,1635.21,INR,2026-08-29,10,automotive,express,False,False,True,neither,26,1,3,False,False,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_lost
DSP-002675,4837,No Cardholder Authorization,Mastercard,1988.69,INR,2026-08-29,39,grocery,standard,False,False,False,avs_only,306,1,2,True,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_won
DSP-003971,4853,Cardholder Dispute - Defective,Mastercard,479.45,INR,2026-08-29,4,fashion,same_day,False,False,True,both_match,87,0,1,False,False,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-000637,4837,No Cardholder Authorization,Mastercard,3944.69,INR,2026-08-29,4,health,pickup,False,False,True,neither,73,0,0,False,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_lost
DSP-001476,4853,Cardholder Dispute - Defective,Mastercard,1179.09,INR,2026-08-29,24,health,pickup,True,True,False,avs_only,160,0,6,False,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-003478,4863,Cardholder Does Not Recognize,Mastercard,2131.24,INR,2026-08-29,5,beauty,standard,False,False,False,neither,145,0,4,False,False,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_lost
DSP-001523,13.1,Merchandise Not Received,Visa,74.59,INR,2026-08-29,8,fashion,same_day,True,False,True,cvv_only,567,0,12,False,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_lost
DSP-002158,13.1,Merchandise Not Received,Visa,1543.19,INR,2026-08-29,3,fashion,pickup,True,True,True,neither,376,0,10,True,False,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-004655,4855,Goods or Services Not Provided,Mastercard,8724.58,INR,2026-08-29,2,toys,standard,True,True,True,both_match,93,0,10,False,False,"['shipping_confirmation', 'delivery_proof', 'signed_receipt']",merchant_won
DSP-002146,4837,No Cardholder Authorization,Mastercard,1621.75,INR,2026-08-29,17,sports,same_day,False,False,False,cvv_only,41,0,2,False,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_lost
DSP-002660,4837,No Cardholder Authorization,Mastercard,11554.77,INR,2026-08-29,3,sports,pickup,True,True,True,neither,80,2,1,False,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_lost
DSP-000586,13.6,Credit Not Processed,Visa,399.98,INR,2026-08-29,32,books,pickup,True,True,True,avs_only,74,0,4,False,False,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-001190,4853,Cardholder Dispute - Defective,Mastercard,5058.46,INR,2026-08-29,44,beauty,same_day,True,False,True,both_match,188,0,10,False,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-001859,10.4,Fraud - Card Absent,Visa,325.14,INR,2026-08-29,0,health,express,False,False,False,neither,33,1,1,False,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-004563,4837,No Cardholder Authorization,Mastercard,2597.81,INR,2026-08-29,44,health,express,True,True,False,neither,26,0,3,True,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_lost
DSP-002778,13.1,Merchandise Not Received,Visa,77.11,INR,2026-08-29,0,beauty,express,True,True,False,both_match,194,0,6,True,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-001665,4860,Credit Not Processed (MC),Mastercard,499.65,INR,2026-08-29,45,books,express,True,False,True,cvv_only,20,0,7,True,False,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_lost
DSP-001455,13.1,Merchandise Not Received,Visa,588.05,INR,2026-08-29,15,fashion,express,True,True,True,both_match,252,0,4,True,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-000788,4855,Goods or Services Not Provided,Mastercard,4458.5,INR,2026-08-29,7,toys,pickup,False,False,True,both_match,313,0,8,True,True,"['shipping_confirmation', 'delivery_proof', 'signed_receipt']",merchant_won
DSP-004938,4853,Cardholder Dispute - Defective,Mastercard,1175.14,INR,2026-08-29,0,grocery,pickup,True,True,True,both_match,53,0,5,True,False,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-003255,4853,Cardholder Dispute - Defective,Mastercard,2230.3,INR,2026-08-29,2,health,pickup,True,True,True,both_match,138,0,5,False,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-000511,10.4,Fraud - Card Absent,Visa,577.77,INR,2026-08-29,25,toys,pickup,False,False,True,neither,23,0,3,False,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_won
DSP-001264,4837,No Cardholder Authorization,Mastercard,2331.53,INR,2026-08-29,40,automotive,same_day,False,False,False,cvv_only,16,0,1,False,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_won
DSP-002375,13.3,Not as Described,Visa,691.57,INR,2026-08-29,20,home,standard,True,True,True,cvv_only,193,0,6,True,False,"['product_description', 'customer_comms', 'return_policy']",merchant_won
DSP-001107,13.1,Merchandise Not Received,Visa,321.27,INR,2026-08-29,8,sports,express,True,True,True,both_match,103,0,4,False,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-002471,4853,Cardholder Dispute - Defective,Mastercard,103.14,INR,2026-08-29,14,automotive,standard,True,False,True,both_match,111,0,9,True,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-002691,4853,Cardholder Dispute - Defective,Mastercard,2110.69,INR,2026-08-29,0,grocery,standard,True,True,True,avs_only,644,0,4,False,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-002812,13.3,Not as Described,Visa,2985.07,INR,2026-08-29,39,health,standard,True,True,True,both_match,212,0,9,False,False,"['product_description', 'customer_comms', 'return_policy']",merchant_won
DSP-001383,4837,No Cardholder Authorization,Mastercard,3607.96,INR,2026-08-29,30,electronics,pickup,True,False,False,neither,18,1,1,True,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_lost
DSP-003526,4853,Cardholder Dispute - Defective,Mastercard,933.51,INR,2026-08-29,9,books,pickup,True,True,False,cvv_only,26,0,5,True,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-004725,13.1,Merchandise Not Received,Visa,2430.44,INR,2026-08-29,12,grocery,same_day,False,False,True,both_match,44,0,8,True,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-001339,4853,Cardholder Dispute - Defective,Mastercard,4648.87,INR,2026-08-29,20,home,standard,True,True,True,neither,245,0,10,False,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-003753,13.3,Not as Described,Visa,615.88,INR,2026-08-29,24,home,pickup,True,False,True,cvv_only,304,0,7,False,True,"['product_description', 'customer_comms', 'return_policy']",merchant_won
DSP-004066,4837,No Cardholder Authorization,Mastercard,7321.11,INR,2026-08-29,39,books,express,False,False,True,avs_only,175,1,0,False,True,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_lost
DSP-001424,10.4,Fraud - Card Absent,Visa,4657.52,INR,2026-08-29,8,beauty,same_day,True,True,False,avs_only,26,0,3,False,True,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_won
DSP-004096,4853,Cardholder Dispute - Defective,Mastercard,1972.8,INR,2026-08-29,57,books,express,True,True,True,both_match,291,0,5,False,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_lost
DSP-000316,10.4,Fraud - Card Absent,Visa,1280.33,INR,2026-08-29,14,toys,same_day,True,True,False,avs_only,5,1,2,False,True,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-003221,13.3,Not as Described,Visa,1271.53,INR,2026-08-29,0,grocery,standard,True,True,True,avs_only,188,0,2,True,True,"['product_description', 'customer_comms', 'return_policy']",merchant_won
